"","id","countryCode","establishmentMeans","occurrenceRemarks","location"
"46419",32201,"BR","NATIVA","Não endemica/Amazônia","BR-DF-BR-MT-BR-PA-BR-AM"
"46420",95899,"BR","NATIVA","Não endemica/Mata Atlântica","BR-SP-BR-MG-BR-SC-BR-RS-BR-BA"
"46421",96413,"BR","NATIVA","Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-PE"
"46422",6983,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-MT-BR-SP-BR-PA-BR-RJ-BR-MG-BR-SC-BR-RS-BR-PR-BR-GO"
"46423",603978,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-RJ-BR-GO"
"46424",32466,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pantanal","BR-RS-BR-MS"
"46425",86759,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado","BR-AM-BR-RR-BR-RO-BR-MT"
"46426",13052,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-RS-BR-ES-BR-PE-BR-TO-BR-SP-BR-RJ-BR-MG-BR-SC-BR-PR-BR-PB-BR-PA-BR-GO-BR-DF"
"46427",97299,"BR","NATIVA","Não endemica/Mata Atlântica","BR-MG-BR-SP-BR-RJ-BR-RS-BR-PE-BR-BA"
"46428",97693,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-CE-BR-RR-BR-AM-BR-MT-BR-GO"
"46429",97287,"BR","NATIVA","Não endemica/Mata Atlântica","BR-MG-BR-RJ"
"46430",97177,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pantanal","BR-MG-BR-SP-BR-RJ-BR-ES-BR-PR-BR-MT-BR-MS"
"46431",96032,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-MG-BR-SP-BR-RJ-BR-ES-BR-SC-BR-PE-BR-PB-BR-BA-BR-TO-BR-RR-BR-RO-BR-PA-BR-AM-BR-AC-BR-MT-BR-MS"
"46432",97727,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Mata Atlântica","BR-MG-BR-RR-BR-AM"
"46433",96057,"BR","NATIVA","Não endemica/Amazônia","BR-MG-BR-AM-BR-AC"
"46434",13696,"BR","NATIVA","Endemica/Caatinga-Endemica/Mata Atlântica","BR-MG-BR-SE-BR-RJ-BR-ES-BR-PE-BR-PB-BR-BA-BR-AL"
"46435",97664,"BR","NATIVA","Endemica/Mata Atlântica","BR-PI-BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR-BR-PE-BR-BA"
"46436",106660,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-ES-BR-SP-BR-RJ-BR-MG-BR-CE-BR-BA"
"46437",15035,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pantanal","BR-AC-BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-MS-BR-GO"
"46438",6984,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-RS-BR-PR-BR-RN-BR-PI-BR-PE-BR-PB-BR-BA-BR-AL-BR-MT-BR-MS-BR-GO-BR-DF-BR-SE-BR-CE-BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC"
"46439",39733,"BR","NATIVA","Endemica/Mata Atlântica","BR-MG"
"46440",129039,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-MG-BR-SC"
"46441",603982,"BR","NATURALIZADA","Não endemica/Pampa","BR-RS"
"46442",603990,"BR","NATIVA","Não endemica/","BR-RS"
"46443",21441,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado","BR-RR-BR-MG-BR-SE-BR-RN-BR-MA-BR-CE-BR-PA-BR-PI-BR-PE-BR-PB-BR-BA"
"46444",6698,"BR","NATURALIZADA","Não endemica/Mata Atlântica-Não endemica/Pampa","BR-SP-BR-SC-BR-RS-BR-PR"
"46445",6701,"BR","NATURALIZADA","Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pampa","BR-SP-BR-RJ-BR-SC-BR-RS-BR-PR-BR-DF"
"46446",135126,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-PR-BR-SC-BR-MG-BR-SP"
"46447",16156,"BR","NATIVA","Não endemica/Caatinga-Não endemica/Mata Atlântica-Não endemica/Pantanal","BR-RJ-BR-MG-BR-RN-BR-PE-BR-PB-BR-CE-BR-BA-BR-MS"
"46448",603989,"BR","NATIVA","Não endemica/Cerrado","BR-PR"
"46449",112277,"BR","NATURALIZADA","Não endemica/Mata Atlântica","BR-PR-BR-SC-BR-RS-BR-ES-BR-MG-BR-SP-BR-RJ-BR-GO-BR-MT-BR-SE-BR-RN-BR-PE-BR-PB-BR-CE-BR-BA-BR-AL"
"46450",21471,"BR","NATIVA","Endemica/Caatinga","BR-BA"
"46451",603997,"BR","NATIVA","Endemica/","NA"
"46452",14703,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-MT-BR-PI-BR-MA-BR-RR-BR-RO-BR-SP-BR-RJ-BR-MG-BR-ES-BR-PR-BR-SE-BR-RN-BR-PE-BR-PB-BR-CE-BR-BA-BR-AL-BR-TO-BR-PA-BR-AM-BR-AC-BR-MS-BR-GO-BR-DF"
"46453",603999,"BR","NATIVA","Endemica/","NA"
"46454",603983,"BR","NATIVA","Não endemica/Cerrado","BR-GO-BR-MS-BR-MT-BR-BA-BR-TO-BR-MG"
"46455",102851,"BR","NATURALIZADA","Não endemica/Mata Atlântica-Não endemica/Pampa","BR-SP-BR-RS"
"46456",116234,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-SE-BR-PI-BR-PE-BR-CE-BR-BA"
"46457",39734,"BR","NATIVA","Endemica/Mata Atlântica","BR-MG"
"46458",603984,"BR","NATIVA","Não endemica/Amazônia","BR-AC"
"46459",21449,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-MS-BR-MA-BR-PR-BR-PI-BR-CE-BR-AC-BR-ES-BR-RJ-BR-TO-BR-RR-BR-SP-BR-MG-BR-BA-BR-PA-BR-AM-BR-MT-BR-GO-BR-DF"
"46460",134879,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-MG"
"46461",604001,"BR","NATIVA","Endemica/","NA"
"46462",139114,"BR","NATIVA","Endemica/Mata Atlântica","BR-PR-BR-SC-BR-MG-BR-SP-BR-RJ"
"46463",603995,"BR","NATIVA","Endemica/","NA"
"46464",130028,"BR","NATIVA","Endemica/Mata Atlântica","BR-SC-BR-RS"
"46465",9205,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-AL-BR-MG-BR-SE-BR-RN-BR-PI-BR-PE-BR-PB-BR-CE-BR-BA-BR-DF"
"46466",109213,"BR","NATIVA","Não endemica/Cerrado","BR-MG"
"46467",603988,"BR","NATIVA","Não endemica/Mata Atlântica","BR-RS"
"46468",600914,"BR","NATIVA","Endemica/Amazônia-Endemica/Cerrado","BR-ES-BR-GO-BR-TO-BR-PA"
"46469",16953,"BR","NATIVA","Não endemica/Caatinga","BR-PE-BR-BA"
"46470",603996,"BR","NATIVA","Endemica/","NA"
"46471",21465,"BR","NATIVA","Endemica/Caatinga","BR-BA"
"46472",109219,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-RJ-BR-CE-BR-MG-BR-SC-BR-PR"
"46473",108276,"BR","NATIVA","Não endemica/Cerrado","BR-MA"
"46474",13407,"BR","NATIVA","/Amazônia-/Caatinga-/Cerrado-/Mata Atlântica-/Pantanal","BR-MT-BR-MG-BR-SC-BR-SE-BR-RN-BR-PI-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-PA-BR-MS"
"46475",28138,"BR","NATIVA","Endemica/Cerrado-Endemica/Pantanal","BR-GO-BR-MS-BR-MG-BR-MT"
"46476",109134,"BR","NATIVA","Não endemica/Cerrado","BR-MG-BR-SP-BR-GO-BR-MS-BR-BA"
"46477",38611,"BR","NATIVA","Não endemica/Amazônia","BR-AM-BR-MT"
"46478",78755,"BR","NATIVA","Não endemica/","BR-RR-BR-RO-BR-PA-BR-AP-BR-AM"
"46479",16690,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-MG-BR-BA-BR-RJ"
"46480",604002,"BR","NATIVA","Endemica/Cerrado","BR-MG-BR-GO-BR-DF"
"46481",604007,"BR","NATIVA","Não endemica/Cerrado","BR-PA-BR-PR-BR-SC-BR-MG-BR-SP-BR-RJ-BR-GO-BR-MS-BR-DF-BR-PB-BR-MA-BR-BA-BR-AM"
"46482",9240,"BR","NATIVA","Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SE-BR-AL-BR-PR-BR-RJ-BR-MG-BR-RS-BR-RN-BR-PE-BR-PB-BR-CE-BR-BA-BR-MS"
"46483",130931,"BR","NATIVA","Não endemica/","BR-RR-BR-PA-BR-AM"
"46484",5442,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-PR-BR-SP-BR-RJ-BR-MG-BR-SC"
"46485",604006,"BR","NATIVA","Endemica/","NA"
"46486",5421,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-MG-BR-SC-BR-PR"
"46487",24358,"BR","NATIVA","Endemica/Amazônia-Endemica/Cerrado","BR-MA-BR-BA-BR-RR-BR-PA-BR-AM-BR-AC-BR-MT-BR-RO"
"46488",137520,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"46489",9245,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-SE-BR-SP-BR-RJ-BR-MG-BR-SC-BR-PR-BR-PI-BR-MA-BR-MS-BR-GO"
"46490",97794,"BR","NATIVA","Não endemica/Mata Atlântica","BR-PR-BR-RS-BR-BA-BR-SP-BR-RJ-BR-MG-BR-ES"
"46491",604009,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ"
"46492",9997,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-MS-BR-DF-BR-PE-BR-AL-BR-TO-BR-RO-BR-GO-BR-SE-BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-BA-BR-PA-BR-AP-BR-AM-BR-AC-BR-MT"
"46493",86601,"BR","NATIVA","Endemica/Amazônia","BR-AP"
"46494",595175,"BR","NATIVA",NA,"BR-AM"
"46495",97796,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pantanal","BR-GO-BR-CE-BR-RO-BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-PE-BR-BA-BR-PA-BR-AP-BR-AM-BR-AC-BR-MT-BR-MS"
"46496",97799,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Mata Atlântica","BR-SC-BR-MG-BR-BA-BR-SP-BR-RJ-BR-AM"
"46497",97801,"BR","NATIVA","Não endemica/Mata Atlântica","BR-PE-BR-SP-BR-RJ-BR-MG-BR-ES-BR-RS-BR-PR"
"46498",97802,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Mata Atlântica","BR-SP-BR-PA-BR-RJ-BR-MG-BR-AM"
"46499",97805,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Mata Atlântica","BR-AC-BR-AM-BR-ES-BR-MG-BR-PB-BR-AL-BR-SP-BR-RJ-BR-SC-BR-RS-BR-PR-BR-PE-BR-BA-BR-PA"
"46500",137512,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"46501",17470,"BR","NATIVA","Endemica/Amazônia-Endemica/Mata Atlântica","BR-MG-BR-ES-BR-MA-BR-BA"
"46502",85435,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-AM"
"46503",604019,"BR","NATIVA","Não endemica/Mata Atlântica","BR-MG-BR-PR-BR-SC-BR-SP-BR-RJ"
"46504",32196,"BR","NATIVA","Endemica/Cerrado","BR-TO-BR-MG"
"46505",113350,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-MG-BR-PI-BR-BA-BR-GO"
"46506",9824,"BR","NATIVA","Endemica/Amazônia-Endemica/Mata Atlântica","BR-MA-BR-PE-BR-RO-BR-PA-BR-AP-BR-AM-BR-MT"
"46507",113355,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-GO-BR-MS-BR-RJ-BR-MG-BR-ES-BR-BA"
"46508",91725,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pampa-Não endemica/Pantanal","BR-TO-BR-RS-BR-GO-BR-MS-BR-MT-BR-SE-BR-PE-BR-PB-BR-CE-BR-BA-BR-AL-BR-RO-BR-PA-BR-AM-BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR"
"46509",91723,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pampa-Não endemica/Pantanal","BR-SE-BR-GO-BR-PE-BR-PB-BR-CE-BR-BA-BR-AL-BR-MS-BR-PA-BR-AP-BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR"
"46510",26350,"BR","NATIVA","Endemica/Cerrado","BR-MG"
"46511",87367,"BR","NATIVA","Endemica/Amazônia","BR-MT-BR-AC-BR-AM"
"46512",6634,"BR","NATIVA","Endemica/Mata Atlântica","BR-SC-BR-SP-BR-MG-BR-PR"
"46513",9204,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SE-BR-MG-BR-PI-BR-PE-BR-MA-BR-CE-BR-BA-BR-TO-BR-PA-BR-GO"
"46514",24226,"BR","NATIVA","Não endemica/Amazônia","BR-RR-BR-RO-BR-PA-BR-AM-BR-AC-BR-MT"
"46515",23706,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado","BR-TO-BR-AM-BR-MG-BR-RR-BR-RO-BR-PA-BR-AC-BR-MT-BR-GO-BR-DF"
"46516",596805,"BR","NATIVA","/Amazônia","BR-CE-BR-RR-BR-PA"
"46517",104630,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG"
"46518",81705,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-AC-BR-PA-BR-AP-BR-AM"
"46519",92742,"BR",NA,"/Amazônia-/Caatinga-/Cerrado-/Mata Atlântica","BR-PR-BR-GO-BR-DF-BR-SP-BR-MG-BR-SC-BR-SE-BR-PE-BR-BA-BR-AL-BR-AM"
"46520",87369,"BR","NATIVA","Não endemica/Amazônia","BR-MT-BR-PA-BR-AC-BR-RR-BR-AP-BR-AM"
"46521",604017,"BR","NATIVA","Endemica/Amazônia","BR-RR"
"46522",35458,"BR","NATIVA","Endemica/Mata Atlântica","BR-MG"
"46523",582933,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-RN-BR-PE-BR-MA-BR-AL-BR-TO-BR-PR-BR-SC-BR-RS-BR-ES-BR-MG-BR-SP-BR-RJ-BR-GO-BR-MS-BR-MT-BR-DF-BR-SE-BR-PI-BR-PB-BR-BA-BR-RR-BR-RO-BR-PA-BR-AP-BR-AM"
"46524",33261,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG"
"46525",29839,"BR","NATIVA","Endemica/Cerrado","BR-MG"
"46526",604057,"BR","NATIVA","Endemica/Mata Atlântica","BR-MG-BR-SP"
"46527",604045,"BR","NATIVA","Não endemica/Cerrado","BR-MG-BR-SP-BR-RJ-BR-GO"
"46528",97033,"BR","NATIVA","Endemica/Mata Atlântica","BR-ES-BR-SP-BR-RJ-BR-MG-BR-PR"
"46529",6933,"BR","NATIVA","Endemica/Mata Atlântica","BR-ES"
"46530",29826,"BR","NATIVA","Endemica/Cerrado","BR-GO-BR-MT-BR-MS"
"46531",29827,"BR","NATIVA","Endemica/Cerrado","BR-GO-BR-MG"
"46532",604048,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP"
"46533",29828,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pampa","BR-SP-BR-MS-BR-SC-BR-RS-BR-PR"
"46534",604054,"BR","NATIVA","Endemica/Mata Atlântica","BR-ES-BR-MG-BR-RJ"
"46535",6934,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ"
"46536",29832,"BR","NATIVA","Endemica/Cerrado","BR-MS-BR-PR-BR-SP"
"46537",26330,"BR","NATIVA","Não endemica/Caatinga","BR-BA"
"46538",600203,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-AP"
"46539",21482,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-SE-BR-PI-BR-BA"
"46540",117414,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR"
"46541",27763,"BR","NATIVA","Endemica/Cerrado","BR-GO"
"46542",604049,"BR","NATIVA","Endemica/Amazônia","BR-AM"
"46543",19706,"BR","NATIVA","Endemica/Cerrado","BR-PI-BR-BA-BR-MT-BR-GO"
"46544",604053,"BR","NATIVA","Endemica/Mata Atlântica","BR-PR-BR-SC-BR-RS-BR-ES-BR-SP-BR-RJ-BR-MG"
"46545",137499,"BR","NATIVA","Endemica/Amazônia","BR-AC-BR-AM-BR-RJ-BR-PE-BR-CE-BR-PA-BR-MA-BR-BA-BR-AP"
"46546",604052,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ"
"46547",14637,"BR","NATIVA","Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-PE-BR-BA"
"46548",24174,"BR","NATURALIZADA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Mata Atlântica-Não endemica/Pampa","BR-SC-BR-RS-BR-PR-BR-AC"
"46549",15386,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado","BR-PI-BR-PB-BR-MA-BR-RR-BR-AM-BR-SP-BR-RJ-BR-MG-BR-SE-BR-RN-BR-PE-BR-CE-BR-BA-BR-AL-BR-PA-BR-AP-BR-MT-BR-MS-BR-GO"
"46550",604058,"BR","NATIVA","Endemica/Mata Atlântica","BR-PR-BR-SC-BR-ES-BR-MG-BR-SP-BR-RJ"
"46551",604025,"BR","NATIVA","Endemica/Caatinga","BR-BA"
"46552",604059,"BR","NATIVA","Endemica/Mata Atlântica","BR-ES-BR-MG-BR-SP-BR-BA-BR-RJ"
"46553",4266,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SC-BR-RS-BR-RJ-BR-SE-BR-RN-BR-PE-BR-PB-BR-CE-BR-AL-BR-TO-BR-RR-BR-AM-BR-SP-BR-MG-BR-PR-BR-PI-BR-MA-BR-BA-BR-PA-BR-AP-BR-MT-BR-MS-BR-GO"
"46554",604060,"BR","NATIVA","Endemica/Mata Atlântica","BR-BA"
"46555",604061,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"46556",604062,"BR","NATIVA","Não endemica/Mata Atlântica","BR-ES-BR-RJ-BR-BA"
"46557",14678,"BR","NATIVA","Não endemica/Mata Atlântica-Não endemica/Pampa","BR-SP-BR-RJ-BR-MG-BR-SC-BR-RS-BR-PR-BR-BA"
"46558",604065,"BR","NATIVA","Endemica/Amazônia","BR-AC"
"46559",97035,"BR","NATIVA","Endemica/Cerrado","BR-MG-BR-GO-BR-DF"
"46560",604064,"BR","NATIVA","Endemica/Amazônia","BR-AM"
"46561",602583,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-MT-BR-DF-BR-GO-BR-PR-BR-RS-BR-ES-BR-MG-BR-SP-BR-RJ-BR-BA-BR-SC"
"46562",25364,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SC-BR-SP-BR-RJ-BR-MG-BR-PR-BR-PI-BR-PE-BR-BA-BR-TO-BR-RO-BR-PA-BR-MT-BR-MS-BR-GO-BR-DF"
"46563",604069,"BR","NATIVA","Endemica/Cerrado","BR-MG"
"46564",39984,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Pantanal","BR-SC-BR-SP-BR-RJ-BR-GO-BR-BA-BR-RR-BR-AP-BR-PR-BR-PA-BR-AM-BR-MT-BR-MS"
"46565",4390,"BR","NATIVA","Não endemica/Mata Atlântica-Não endemica/Pampa","BR-PR-BR-SC-BR-RS-BR-SP-BR-RJ"
"46566",604070,"BR","NATIVA","Endemica/Cerrado","BR-MG"
"46567",17210,"BR","NATIVA","Endemica/Caatinga","BR-PE"
"46568",110080,"BR","NATIVA","Endemica/Amazônia-Endemica/Cerrado","BR-MT"
"46569",583321,"BR","CULTIVADA","Não endemica/","BR-SP-BR-DF"
"46570",134322,"BR","NATIVA",NA,"NA"
"46571",20275,"BR","NATURALIZADA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Pampa","BR-SP-BR-RJ-BR-MG-BR-ES-BR-RS-BR-CE-BR-BA-BR-AM-BR-MT"
"46572",137537,"BR","NATURALIZADA","Não endemica/Mata Atlântica-Não endemica/Pampa","BR-SP-BR-PR-BR-SC-BR-RS"
"46573",602819,"BR","NATURALIZADA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado","BR-RS-BR-SP-BR-RJ-BR-MT-BR-AM"
"46574",4269,"BR","NATIVA","Não endemica/Mata Atlântica-Não endemica/Pampa","BR-RJ-BR-MS-BR-PE-BR-BA-BR-PR-BR-SC-BR-RS"
"46575",26307,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado","BR-PR-BR-MG-BR-BA-BR-RO-BR-PA-BR-AP-BR-AM-BR-MT-BR-MS"
"46576",604094,"BR","NATIVA","Não endemica/Pampa","BR-RS"
"46577",127679,"BR","NATIVA","Não endemica/Mata Atlântica-Não endemica/Pampa","BR-MG-BR-PR-BR-SC-BR-RS-BR-SP"
"46578",39938,"BR","NATIVA","Não endemica/Mata Atlântica-Não endemica/Pampa","BR-RJ-BR-SE-BR-PE-BR-PB-BR-BA-BR-SP-BR-MG-BR-SC-BR-RS-BR-PR-BR-MA-BR-CE-BR-AC-BR-MT-BR-MS-BR-GO"
"46579",4264,"BR","NATIVA","Endemica/Amazônia-Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica-Endemica/Pantanal","BR-RS-BR-ES-BR-SP-BR-GO-BR-MS-BR-MT-BR-DF-BR-SE-BR-PE-BR-PB-BR-AL-BR-TO-BR-PA-BR-AP-BR-RJ-BR-MG-BR-SC-BR-PR-BR-BA-BR-RR-BR-RO"
"46580",15390,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Pantanal","BR-MG-BR-GO-BR-TO-BR-RO-BR-BA-BR-MT"
"46581",87533,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-PR-BR-ES-BR-SP-BR-RJ-BR-GO-BR-MS-BR-MT-BR-DF-BR-SE-BR-RN-BR-PI-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-AL-BR-TO-BR-RR-BR-RO-BR-PA-BR-AP-BR-AC-BR-MG-BR-AM"
"46582",4262,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica-Endemica/Pantanal","BR-SE-BR-TO-BR-RS-BR-MG-BR-MS-BR-PI-BR-MA-BR-AL-BR-PE-BR-PB-BR-CE-BR-BA-BR-MT"
"46583",33408,"BR","NATIVA","Não endemica/Mata Atlântica","BR-PR-BR-RS-BR-TO-BR-SP-BR-MG-BR-MT-BR-MS"
"46584",97051,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-PR-BR-ES-BR-GO-BR-RS-BR-SP-BR-RJ-BR-MG-BR-DF"
"46585",97048,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-GO-BR-BA-BR-TO-BR-MG"
"46586",111591,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-BA-BR-MG-BR-SP"
"46587",4263,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Pantanal","BR-PR-BR-SC-BR-SP-BR-MG-BR-TO-BR-MT-BR-MS-BR-GO-BR-DF"
"46588",97038,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-ES-BR-CE-BR-AM-BR-SP-BR-RJ-BR-MG-BR-SC-BR-RS-BR-PR-BR-BA-BR-DF"
"46589",97094,"BR","NATIVA","Não endemica/Mata Atlântica","BR-BA"
"46590",4261,"BR","NATIVA","Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pampa","BR-PI-BR-PE-BR-PB-BR-CE-BR-AC-BR-SP-BR-MG-BR-SC-BR-RS-BR-PR-BR-MT-BR-MS-BR-MA-BR-BA-BR-AL-BR-ES-BR-RJ-BR-GO-BR-DF-BR-SE"
"46591",22815,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-PA-BR-AC"
"46592",124687,"BR",NA,"/Amazônia-/Mata Atlântica","BR-PR-BR-PE-BR-PB-BR-AM"
"46593",17787,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-BA-BR-AL-BR-SP-BR-RJ-BR-MG-BR-PR-BR-MA-BR-TO-BR-MT-BR-MS-BR-GO-BR-DF"
"46594",604068,"BR","NATIVA","Endemica/Cerrado","BR-GO"
"46595",120600,"BR",NA,"/Mata Atlântica","BR-PR"
"46596",120663,"BR",NA,"/Mata Atlântica","BR-PR"
"46597",120646,"BR",NA,"/Amazônia-/Mata Atlântica","BR-SP-BR-SC-BR-RS-BR-PR-BR-SE-BR-RN-BR-PE-BR-BA-BR-AL-BR-PA-BR-MT"
"46598",15135,"BR","NATIVA","Não endemica/Mata Atlântica-Não endemica/Pampa","BR-BA-BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR"
"46599",103343,"BR","NATIVA","Não endemica/Amazônia","BR-RR"
"46600",104952,"BR","NATURALIZADA","Não endemica/Mata Atlântica","BR-SC-BR-MG-BR-RS"
"46601",34805,"BR","NATIVA",NA,"NA"
"46602",12950,"BR","NATIVA","Endemica/Mata Atlântica","BR-MG-BR-SC-BR-SP-BR-RJ-BR-RS-BR-PR"
"46603",22511,"BR","NATURALIZADA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Mata Atlântica","BR-RJ-BR-SE-BR-PI-BR-ES-BR-RN-BR-PB-BR-TO-BR-MT-BR-CE-BR-SC-BR-DF-BR-PE-BR-RR-BR-SP-BR-MG-BR-PR-BR-BA-BR-PA-BR-AM-BR-AC-BR-MS"
"46604",87650,"BR","NATIVA","Não endemica/Amazônia","BR-AM-BR-AC"
"46605",25199,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-GO-BR-BA"
